,ID,Station Name,Total Docks,Docks in Service,Status,Latitude,Longitude,Location,community_area
589,506,Spaulding Ave & Armitage Ave,15,15,In Service,41.917108035,-87.710220963,"(41.917108034789315, -87.71022096276283)",LOGAN_SQUARE
590,507,Humboldt Blvd & Armitage Ave,19,19,In Service,41.917513394,-87.701808955,"(41.91751339399, -87.7018089555)",LOGAN_SQUARE
591,508,Central Park Ave & North Ave,15,15,In Service,41.909656876,-87.716631952,"(41.90965687563, -87.7166319516)",HUMBOLDT_PARK
592,509,Troy St & North Ave,15,15,In Service,41.909769302,-87.705280487,"(41.90976930169, -87.7052804871)",WEST_TOWN
593,510,Spaulding Ave & Division St,11,11,In Service,41.902706594,-87.709219571,"(41.90270659438, -87.709219571)",HUMBOLDT_PARK
594,523,Eastlake Ter & Rogers Ave,15,15,In Service,42.020887281,-87.665057927,"(42.0208872805206, -87.66505792737007)",ROGERS_PARK
595,532,Austin Blvd & Lake St,11,11,In Service,41.887943794,-87.774273455,"(41.88794379427211, -87.77427345514297)",AUSTIN
596,561,Damen Ave & 59th St,11,11,In Service,41.785861065,-87.67414391,"(41.785861065132, -87.67414391040802)",WEST_ENGLEWOOD
597,57,Clinton St & Roosevelt Rd,15,15,In Service,41.867117783,-87.641087959,"(41.8671177825, -87.6410879593)",NEAR_WEST_SIDE
598,58,Elston Ave & Cortland St,23,23,In Service,41.916433429,-87.666746378,"(41.91643342912655, -87.66674637794495)",LOGAN_SQUARE
599,60,Dayton St & North Ave,19,19,In Service,41.910578035,-87.649421929,"(41.9105780349, -87.6494219288)",NEAR_NORTH_SIDE
600,67,Sheffield Ave & Fullerton Ave,27,27,In Service,41.925601882,-87.653708042,"(41.9256018819, -87.6537080423)",LINCOLN_PARK
601,672,Franklin St & Illinois St,11,11,In Service,41.89102331,-87.635479867,"(41.89102331025185, -87.63547986745834)",NEAR_NORTH_SIDE
602,673,Lincoln Park Conservatory,31,31,In Service,41.923931311,-87.635824531,"(41.92393131136619, -87.63582453131676)",LINCOLN_PARK
603,678,Halsted St & 73rd St,15,15,In Service,41.761605438,-87.644160977,"(41.76160543804394, -87.64416097666071)",ENGLEWOOD
604,511,Albany Ave & Bloomingdale Ave,15,15,In Service,41.914026713,-87.705126462,"(41.91402671273, -87.705126462)",LOGAN_SQUARE
605,56,Desplaines St & Kinzie St,27,27,In Service,41.888716036,-87.644447853,"(41.888716036, -87.6444478533)",WEST_TOWN
606,49,Dearborn St & Monroe St,39,39,In Service,41.881319815,-87.629520919,"(41.881319815, -87.6295209193)",LOOP
607,647,Elizabeth St & 59th St,7,7,In Service,41.78969688,-87.654697895,"(41.789696880483376, -87.65469789505005)",ENGLEWOOD
608,638,Clinton St & Jackson Blvd,31,31,In Service,41.878316612,-87.640981078,"(41.878316611830684, -87.64098107814789)",NEAR_WEST_SIDE
609,682,Eberhart Ave & 91st St,15,15,In Service,41.729285157,-87.611031532,"(41.729285157254864, -87.6110315322876)",CHATHAM
610,683,Ashland Ave & 78th St,15,15,In Service,41.752204849,-87.663699389,"(41.75220484941116, -87.66369938850403)",AUBURN_GRESHAM
611,685,Summit Ave & 86th St,15,15,In Service,41.737848477,-87.644899786,"(41.737848476733404, -87.64489978551863)",AUBURN_GRESHAM
612,686,East End Ave & 87th St,15,15,In Service,41.736815214,-87.582801282,"(41.73681521440671, -87.58280128240585)",CALUMET_HEIGHTS
613,689,Elizabeth St & 92nd St,15,15,In Service,41.726798964,-87.654290199,"(41.726798963701185, -87.65429019927979)",WASHINGTON_HEIGHTS
614,69,Damen Ave & Pierce Ave,23,23,In Service,41.909396007,-87.677691929,"(41.9093960065, -87.6776919292)",WEST_TOWN
615,691,Eggleston Ave & 92nd St,15,15,In Service,41.727575659,-87.634828091,"(41.727575659299575, -87.63482809066771)",WASHINGTON_HEIGHTS
616,692,Marquette Ave & 89th St,15,15,In Service,41.733668791,-87.558342218,"(41.733668790714724, -87.55834221839905)",SOUTH_CHICAGO
617,694,Houston Ave & 92nd St,15,15,In Service,41.728204215,-87.549700141,"(41.72820421535798, -87.54970014095306)",SOUTH_CHICAGO
618,695,Dauphin Ave & 103rd St,15,15,In Service,41.707250368,-87.607662678,"(41.7072503677818, -87.60766267776489)",ROSELAND
619,696,Indiana Ave & 103rd St,15,15,In Service,41.707170271,-87.61847198,"(41.70717027117756, -87.6184719800949)",ROSELAND
620,698,Cottage Grove Ave & 111th Pl,15,15,In Service,41.691709758,-87.610001564,"(41.69170975847015, -87.61000156402588)",PULLMAN
621,699,Vernon Ave & 107th St,15,15,In Service,41.700121379,-87.612259984,"(41.70012137923888, -87.61225998401642)",ROSELAND
622,700,Halsted St & 96th St,15,15,In Service,41.719712184,-87.643019557,"(41.719712183618824, -87.6430195569992)",WASHINGTON_HEIGHTS
623,701,Constance Ave & 95th St,15,15,In Service,41.722290741,-87.578968406,"(41.72229074095262, -87.57896840572357)",SOUTH_DEERING
624,702,Greenwood Ave & 91st St,15,15,In Service,41.728264268,-87.597298622,"(41.728264268162725, -87.59729862213135)",BURNSIDE
625,703,Greenwood Ave & 97th St,15,15,In Service,41.718703155,-87.597035766,"(41.71870315475741, -87.59703576564789)",PULLMAN
626,704,Avenue O & 134th St,15,15,In Service,41.651867802,-87.539671361,"(41.65186780228521, -87.53967136144637)",HEGEWISCH
627,705,Stony Island Ave & 90th St,15,15,In Service,41.731394943,-87.585743666,"(41.731394943302355, -87.58574366569519)",CALUMET_HEIGHTS
628,706,Dauphin Ave & 87th St,15,15,In Service,41.736559023,-87.601257563,"(41.73655902282214, -87.60125756263733)",CHATHAM
629,708,Clyde Ave & 87th St,15,15,In Service,41.737151464,-87.572740316,"(41.73715146431056, -87.57274031639099)",AVALON_PARK
630,709,Michigan Ave & 114th St,15,15,In Service,41.687014795,-87.621052265,"(41.68701479467118, -87.62105226516724)",ROSELAND
631,710,Burnham Greenway & 105th St,11,11,In Service,41.704575087,-87.52823174,"(41.7045750872071, -87.52823173999786)",EAST_SIDE
632,711,Halsted St & 111th St,15,15,In Service,41.692262556,-87.642611861,"(41.69226255589166, -87.64261186122894)",MORGAN_PARK
633,713,Major Taylor Trail & 115th St,15,15,In Service,41.684931595,-87.645288706,"(41.68493159519296, -87.6452887058258)",WEST_PULLMAN
634,714,State St & 123rd St,15,15,In Service,41.670643837,-87.622586489,"(41.67064383687979, -87.62258648872375)",WEST_PULLMAN
635,715,Major Taylor Trail & 124th St,15,15,In Service,41.668696353,-87.637113333,"(41.66869635332246, -87.63711333274841)",WEST_PULLMAN
636,71,Sangamon St & Lake St,23,23,In Service,41.885779252,-87.65102461,"(41.88577925240433, -87.65102460980414)",NEAR_WEST_SIDE
637,717,Big Marsh Park,15,15,In Service,41.685877056,-87.573823929,"(41.68587705562333, -87.57382392883301)",SOUTH_DEERING
638,697,Oglesby Ave & 100th St,15,15,In Service,41.713397484,-87.565841675,"(41.713397484422444, -87.56584167480469)",SOUTH_DEERING
639,679,Ashland Ave & 74th St,15,15,In Service,41.759236024,-87.663474083,"(41.75923602425868, -87.66347408294678)",WEST_ENGLEWOOD
640,7,Field Blvd & South Water St,19,19,In Service,41.886349063,-87.617516547,"(41.88634906269, -87.6175165471)",LOOP
641,681,Halsted St & 78th St,15,15,In Service,41.752487012,-87.643902157,"(41.75248701249013, -87.6439021574879)",AUBURN_GRESHAM
642,707,Torrence Ave & 106th St,15,15,In Service,41.70280085,-87.559726238,"(41.702800850225906, -87.55972623825073)",SOUTH_DEERING
643,1677249785174431770,Public Rack - Kilbourn Ave & Fullerton Ave,1,1,In Service,41.924447,-87.73998,"(41.924447, -87.73998)",HERMOSA
644,687,Loomis Blvd & 84th St,15,15,In Service,41.741486529,-87.658410072,"(41.741486528618054, -87.65841007232666)",AUBURN_GRESHAM
645,719,Avenue O & 118th St,15,15,In Service,41.681001459,-87.537931223,"(41.68100145911039, -87.5379312226869)",HEGEWISCH
646,720,Torrence Ave & 126th Pl,15,15,In Service,41.666312008,-87.557215691,"(41.66631200825726, -87.55721569061278)",HEGEWISCH
647,721,Walden Pkwy & 100th St,15,15,In Service,41.712164104,-87.667733431,"(41.71216410359803, -87.66773343086243)",BEVERLY
648,722,Commercial Ave & 130th St,15,15,In Service,41.659150428,-87.550762296,"(41.659150427597744, -87.55076229572296)",HEGEWISCH
649,723,Hale Ave & 107th St,11,11,In Service,41.699206168,-87.668918967,"(41.699206168127674, -87.66891896724701)",MORGAN_PARK
650,724,Homewood Ave & 115th St,15,15,In Service,41.684595072,-87.670708001,"(41.684595072026184, -87.67070800065994)",MORGAN_PARK
651,725,Halsted St & 104th St,15,15,In Service,41.705139789,-87.642424107,"(41.70513978893236, -87.6424241065979)",ROSELAND
652,712,Wentworth Ave & 104th St,15,15,In Service,41.705307997,-87.629216909,"(41.705307996998194, -87.62921690940857)",ROSELAND
653,726,Vincennes Ave & 104th St,15,15,In Service,41.704925565,-87.65686811,"(41.70492556499764, -87.65686810958869)",BEVERLY
654,727,Ada St & 113th St,15,15,In Service,41.687561623,-87.655475736,"(41.687561623357375, -87.65547573566435)",MORGAN_PARK
655,728,Western Ave & 111th St,23,23,In Service,41.691211035,-87.681297362,"(41.691211034981045, -87.68129736185074)",MORGAN_PARK
656,730,Lawndale Ave & 111th St,15,15,In Service,41.691319192,-87.712885737,"(41.69131919221066, -87.71288573741913)",MOUNT_GREENWOOD
657,731,Bradley Park,11,11,In Service,41.717878302,-87.564591765,"(41.717878301935, -87.56459176540375)",SOUTH_DEERING
658,732,Hegewisch Metra Station,15,15,In Service,41.648500763,-87.546089888,"(41.64850076266409, -87.54608988761902)",HEGEWISCH
659,734,Commercial Ave & 100th St,15,15,In Service,41.713317395,-87.551097572,"(41.71331739547703, -87.55109757184982)",SOUTH_DEERING
660,735,Western Ave & 104th St,15,15,In Service,41.704587102,-87.681203485,"(41.70458710218908, -87.68120348453522)",BEVERLY
661,736,Kedzie Ave & 110th St,11,11,In Service,41.692394746,-87.700960636,"(41.69239474587557, -87.70096063613892)",MOUNT_GREENWOOD
662,737,Chicago State University,23,23,In Service,41.718963422,-87.608295679,"(41.71896342165455, -87.60829567909241)",ROSELAND
663,738,Calumet Park,15,15,In Service,41.71370983,-87.530844212,"(41.71370983035615, -87.53084421157837)",EAST_SIDE
664,739,Altgeld Gardens,15,15,In Service,41.65666553,-87.598800659,"(41.656665529673724, -87.59880065917969)",RIVERDALE
665,74,Kingsbury St & Erie St,23,23,In Service,41.893808056,-87.641697228,"(41.89380805624359, -87.64169722795485)",NEAR_NORTH_SIDE
666,741,Yates Blvd & 93rd St,15,15,In Service,41.72616639,-87.566276193,"(41.726166390245105, -87.5662761926651)",CALUMET_HEIGHTS
667,742,Doty Ave & 111th St,15,15,In Service,41.695010449,-87.598714828,"(41.69501044938143, -87.59871482849121)",PULLMAN
668,748,Olive Harvey College,15,15,In Service,41.709581135,-87.590233684,"(41.70958113526255, -87.59023368358612)",PULLMAN
669,760,Lakefront Trail & Bryn Mawr Ave,19,19,In Service,41.984044115,-87.652281225,"(41.98404411519213, -87.65228122472763)",EDGEWATER
670,89,Financial Pl & Ida B Wells Dr,31,31,In Service,41.875023628,-87.633094043,"(41.8750236280333, -87.6330940425396)",LOOP
671,9,Leavitt St & Archer Ave,15,15,In Service,41.82879202,-87.680604459,"(41.82879201994, -87.6806044594)",MCKINLEY_PARK
672,99,McClurg Ct & Ohio St,19,19,In Service,41.89259212,-87.617289126,"(41.892592119709725, -87.61728912591934)",NEAR_NORTH_SIDE
673,1695776961235612130,Public Rack - Perry Ave & 111th St,1,1,In Service,41.692666,-87.626385,"(41.692666, -87.626385)",ROSELAND
674,753,State St & Chicago Ave,15,15,In Service,41.8966172,-87.628578544,"(41.89661720040753, -87.62857854366302)",NEAR_NORTH_SIDE
675,749,Burnham Greenway & 112th St,15,15,In Service,41.691773851,-87.530431151,"(41.69177385116831, -87.53043115139008)",EAST_SIDE
676,740,Loomis St & 89th St,15,15,In Service,41.732379753,-87.658069432,"(41.73237975329554, -87.65806943178177)",AUBURN_GRESHAM
677,1677249789469399070,Public Rack - Grand Ave & North Ave,2,2,In Service,41.909614,-87.734722,"(41.909614, -87.734722)",HUMBOLDT_PARK
678,1683527952999991298,Public Rack - Lorel Ave & Grand Ave,10,10,In Service,41.9176685,-87.7595531,"(41.9176685, -87.7595531)",BELMONT_CRAGIN
679,1677249793764366370,Public Rack - Homan Ave & 26th St,1,1,In Service,41.84456,-87.710058,"(41.84456, -87.710058)",SOUTH_LAWNDALE
680,1695776969825546726,Public Rack - Ave N & 106th St,1,1,In Service,41.702616,-87.538744,"(41.702616, -87.538744)",EAST_SIDE
681,96,Desplaines St & Randolph St,23,23,In Service,41.88461619,-87.644570585,"(41.88461618962, -87.6445705849)",NEAR_WEST_SIDE
682,1674190136467794156,Public Rack - 111th St - Morgan Park Metra,2,2,In Service,41.692738,-87.670569,"(41.692738, -87.670569)",MORGAN_PARK
683,1683527927230188516,Public Rack - Campbell Ave & Pratt Blvd,1,1,In Service,42.00507,-87.692643,"(42.00507, -87.692643)",WEST_RIDGE
684,1683527931525155818,Public Rack - Drake Ave & Leland Ave,2,2,In Service,41.9659853,-87.716876,"(41.9659853, -87.716876)",ALBANY_PARK
685,1683527942170819570,Public Rack - Jensen Park,1,1,In Service,41.964864,-87.720774,"(41.964864, -87.720774)",ALBANY_PARK
686,1683527948705025022,Public Rack - Kostner Ave & 16th St,1,1,In Service,41.8588018,-87.7343019,"(41.8588018, -87.7343019)",NORTH_LAWNDALE
687,1683527967940622362,Public Rack - Washtenaw Ave & Devon Ave,1,1,In Service,41.997764,-87.697221,"(41.997764, -87.697221)",WEST_RIDGE
688,1695776937826575008,Public Rack - Pulaski Rd & 5th Ave,1,1,In Service,41.8730082,-87.7252516,"(41.8730082, -87.7252516)",WEST_GARFIELD_PARK
689,1695776938005109486,Public Rack - Pulaski Rd & Lexington St,1,1,In Service,41.8715832,-87.7252086,"(41.8715832, -87.7252086)",WEST_GARFIELD_PARK
690,1674190145057728760,Public Rack - 63rd & Western Ave S,1,1,In Service,41.779196,-87.683589,"(41.779196, -87.683589)",CHICAGO_LAWN
691,1695780083082689004,Public Rack - Foster Ave & Drake Ave,2,2,In Service,41.975563,-87.717352,"(41.975563, -87.717352)",NORTH_PARK
692,1695776940340809768,Public Rack - Lockwood Ave & Diversey Ave,1,1,In Service,41.931541,-87.75904,"(41.931541, -87.75904)",BELMONT_CRAGIN
693,1695776942300076784,Public Rack - Central Park Ave & 16th St,1,1,In Service,41.858938,-87.7157269,"(41.858938, -87.7157269)",NORTH_LAWNDALE
694,1695776944055742932,Public Rack - Laporte Ave & Armitage Ave,1,1,In Service,41.917047,-87.750008,"(41.917047, -87.750008)",BELMONT_CRAGIN
695,1695776946416509604,Public Rack - Fullerton Ave & Lavergne Ave,1,1,In Service,41.92398,-87.75195,"(41.92398, -87.75195)",BELMONT_CRAGIN
696,1695776948350710230,Public Rack - Leclaire Ave & Division St,1,1,In Service,41.90205,-87.75305,"(41.90205, -87.75305)",AUSTIN
697,1695776950890011384,Public Rack - La Moyne Ave and Leamington Ave,2,2,In Service,41.906866,-87.754447,"(41.906866, -87.754447)",AUSTIN
698,1695780078787721700,Public Rack - Peterson Ave & Drake Ave,2,2,In Service,41.990119,-87.717337,"(41.990119, -87.717337)",NORTH_PARK
699,1695780078787721704,Public Rack - Peterson Ave & Bernard Ave,1,1,In Service,41.990234,-87.715634,"(41.990234, -87.715634)",NORTH_PARK
700,1695780087377656306,Public Rack - Kostner Ave & Diversey Ave,1,1,In Service,41.931803,-87.737285,"(41.931803, -87.737285)",HERMOSA
701,1695780091296484234,Public Rack - Pulaski Rd & Flournoy St,1,1,In Service,41.8724252,-87.7253448,"(41.8724252, -87.7253448)",WEST_GARFIELD_PARK
702,1448642175142467184,Avenue L & 114th St,0,0,In Service,41.6881169,-87.5365497,"(41.6881169, -87.5365497)",EAST_SIDE
703,296,Broadway & Belmont Ave,19,19,Not In Service,41.940106,-87.645451,"(41.940106, -87.645451)",LAKE_VIEW
704,322,Kimbark Ave & 53rd St,19,19,In Service,41.799568,-87.594747,"(41.799568, -87.594747)",HYDE_PARK
705,596,Benson Ave & Church St,15,15,In Service,42.048214,-87.683485,"(42.048214, -87.683485)",Not Found
706,502,California Ave & Altgeld St,15,15,In Service,41.92669,-87.697668,"(41.92669, -87.697668)",LOGAN_SQUARE
707,316,Damen Ave & Sunnyside Ave,19,19,In Service,41.96325,-87.679258,"(41.96325, -87.679258)",LINCOLN_SQUARE
708,1674190153647663368,Public Rack - Albany Ave & 103rd St,1,1,In Service,41.706747,-87.700047,"(41.706747, -87.700047)",MOUNT_GREENWOOD
709,220,Clark St & Drummond Pl,23,23,In Service,41.931248,-87.644336,"(41.931248, -87.644336)",LINCOLN_PARK
710,662,Dodge Ave & Mulford St,15,15,In Service,42.023463,-87.699595,"(42.023463, -87.699595)",Not Found
711,635,Fairbanks St & Superior St,11,11,In Service,41.895748,-87.620104,"(41.895748, -87.620104)",NEAR_NORTH_SIDE
712,480,Albany Ave & Montrose Ave,11,11,In Service,41.961041,-87.705866,"(41.961041, -87.705866)",IRVING_PARK
713,300,Broadway & Barry Ave,19,19,In Service,41.937582316,-87.644097805,"(41.93758231600629, -87.6440978050232)",LAKE_VIEW
714,334,DuSable Lake Shore Dr & Belmont Ave,19,19,In Service,41.940775,-87.639192,"(41.940775, -87.639192)",LAKE_VIEW
715,75,Canal St & Jackson Blvd,43,43,In Service,41.877245,-87.639366,"(41.877245, -87.639366)",NEAR_WEST_SIDE
716,408,Union Ave & Root St,11,11,In Service,41.819102,-87.643278,"(41.819102, -87.643278)",NEW_CITY
717,642,Latrobe Ave & Chicago Ave,7,7,In Service,41.894745,-87.756895,"(41.894745, -87.756895)",AUSTIN
718,537,Kenton Ave & Madison St,11,11,In Service,41.880708,-87.741018,"(41.880708, -87.741018)",AUSTIN
719,462,Winchester (Ravenswood) Ave & Balmoral Ave,15,15,In Service,41.979762,-87.67753,"(41.979762, -87.67753)",LINCOLN_SQUARE
720,533,Central Park Blvd & 5th Ave,11,11,In Service,41.875679,-87.71547,"(41.875679, -87.71547)",EAST_GARFIELD_PARK
721,170,Clinton St & 18th St,15,15,In Service,41.85795,-87.640826,"(41.85795, -87.640826)",LOWER_WEST_SIDE
722,225,Halsted St & Dickens Ave,23,23,In Service,41.919936,-87.64883,"(41.919936, -87.64883)",LINCOLN_PARK
723,283,LaSalle St & Jackson Blvd,35,35,In Service,41.878166,-87.631929,"(41.878166, -87.631929)",LOOP
724,481,California Ave & Montrose Ave,15,15,In Service,41.961068,-87.695439,"(41.961068, -87.695439)",IRVING_PARK
725,154,Southport Ave & Belmont Ave,15,15,In Service,41.93947775,-87.663747668,"(41.93947775040509, -87.6637476682663)",LAKE_VIEW
726,193,State St & 29th St,11,11,In Service,41.841707,-87.626938,"(41.841707, -87.626938)",DOUGLAS
727,530,Laramie Ave & Kinzie St,11,11,In Service,41.887832,-87.755527,"(41.887832, -87.755527)",AUSTIN
728,255,Indiana Ave & Roosevelt Rd,39,39,In Service,41.867888,-87.623041,"(41.867888, -87.623041)",LOOP
729,450,Warren Park West,11,11,In Service,42.001785,-87.688829,"(42.001785, -87.688829)",WEST_RIDGE
730,1674190166532565278,Public Rack - Ashland Ave & 73rd St,1,1,In Service,41.760817,-87.663499,"(41.760817, -87.663499)",WEST_ENGLEWOOD
731,130,Damen Ave & Division St,19,19,In Service,41.903266,-87.678435,"(41.903266, -87.678435)",WEST_TOWN
732,53,Wells St & Huron St,27,27,In Service,41.894722,-87.634362,"(41.894722, -87.634362)",NEAR_NORTH_SIDE
733,123,California Ave & Milwaukee Ave,15,15,In Service,41.922695,-87.697153,"(41.922695, -87.697153)",LOGAN_SQUARE
734,314,Ravenswood Ave & Berteau Ave,15,15,In Service,41.957921,-87.673567,"(41.957921, -87.673567)",LAKE_VIEW
735,94,Clark St & Armitage Ave,31,31,In Service,41.918306,-87.636282,"(41.918306, -87.636282)",LINCOLN_PARK
736,489,Drake Ave & Addison St,15,15,In Service,41.947326,-87.717582,"(41.947326, -87.717582)",IRVING_PARK
737,493,Western Ave & Roscoe St,11,11,In Service,41.943034,-87.687288,"(41.943034, -87.687288)",NORTH_CENTER
738,460,Clark St & Bryn Mawr Ave,15,15,In Service,41.983593,-87.669154,"(41.983593, -87.669154)",EDGEWATER
739,72,Wabash Ave & 16th St,39,39,In Service,41.860384,-87.625813,"(41.860384, -87.625813)",NEAR_SOUTH_SIDE
740,215,Damen Ave & Madison St,15,15,In Service,41.88137,-87.67493,"(41.88137, -87.67493)",NEAR_WEST_SIDE
741,587,Wabash Ave & 83rd St,11,11,In Service,41.743844072,-87.622768879,"(41.74384407231491, -87.62276887893677)",CHATHAM
742,163,Damen Ave & Clybourn Ave,15,15,In Service,41.931931,-87.677856,"(41.931931, -87.677856)",LINCOLN_PARK
743,128,Damen Ave & Chicago Ave,19,19,In Service,41.895769,-87.67722,"(41.895769, -87.67722)",WEST_TOWN
744,525,Glenwood Ave & Touhy Ave,15,15,In Service,42.012701,-87.666058,"(42.012701, -87.666058)",ROGERS_PARK
745,249,Montrose Harbor,31,31,In Service,41.963982,-87.638181,"(41.963982, -87.638181)",UPTOWN
746,119,Ashland Ave & Lake St,19,19,In Service,41.88592,-87.66717,"(41.88592, -87.66717)",NEAR_WEST_SIDE
747,496,Avers Ave & Belmont Ave,11,11,In Service,41.939408,-87.723574,"(41.939408, -87.723574)",AVONDALE
748,207,Emerald Ave & 28th St,15,15,In Service,41.84358,-87.645368,"(41.84358, -87.645368)",BRIDGEPORT
749,518,Conservatory Dr & Lake St,11,11,In Service,41.885502,-87.716866,"(41.885502, -87.716866)",EAST_GARFIELD_PARK
750,559,Racine Ave & Garfield Blvd,11,11,In Service,41.794228,-87.655073,"(41.794228, -87.655073)",NEW_CITY
751,312,Clarendon Ave & Gordon Ter,15,15,In Service,41.957866524,-87.649505138,"(41.95786652415174, -87.64950513839722)",UPTOWN
